Order ID,Order Date,Region,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-1512,2023-01-21,South,Home Office,Furniture,Bookcases,Bookcases Item 9,1889.09,1,0.2,159.68
ORD-1513,2023-09-16,East,Consumer,Office Supplies,Paper,Paper Item 46,1725.46,10,0.1,
ORD-1514,2023-12-24,South,Corporate,Office Supplies,Storage,Storage Item 14,645.01,8,0.1,191.79
ORD-1515,2023-04-15,South,Home Office,Technology,Machines,Machines Item 43,83.65,1,0.3,13.2
ORD-1516,2023-04-21,Central,Home Office,Technology,Machines,Machines Item 22,467.72,8,0.0,-59.71
ORD-1517,2024-11-02,Central,Corporate,Technology,Machines,Machines Item 10,163.14,5,0.0,35.53
ORD-1518,2024-02-18,East,Home Office,Office Supplies,Paper,Paper Item 47,686.35,6,0.0,161.2
ORD-1519,2024-03-04,Central,Corporate,Furniture,Furnishings,Furnishings Item 48,140.06,7,0.2,-1.52
ORD-1520,2024-12-31,Central,Home Office,Furniture,Tables,Tables Item 41,1083.59,4,0.3,297.37
ORD-1521,2024-11-04,Central,Consumer,Technology,Machines,Machines Item 19,644.32,9,0.0,113.1
ORD-1522,2023-09-22,West,Home Office,Furniture,Furnishings,Furnishings Item 44,1773.1,9,0.0,300.57
ORD-1523,2023-08-17,West,Corporate,Technology,Phones,Phones Item 22,473.59,5,0.2,-87.78
ORD-1524,2023-05-01,Central,Corporate,Technology,Machines,Machines Item 41,1741.5,8,0.0,-326.08
ORD-1525,2024-05-27,South,Consumer,Office Supplies,Binders,Binders Item 34,1750.66,2,0.2,205.46
ORD-1526,2023-05-21,East,Consumer,Technology,Copiers,Copiers Item 27,1878.74,4,0.1,524.68
ORD-1527,2023-07-04,West,Corporate,Office Supplies,Art,Art Item 22,1995.89,2,0.2,20.81
ORD-1528,2023-03-01,Central,Home Office,Office Supplies,Paper,Paper Item 18,1536.7,1,0.2,63.25
ORD-1529,2023-04-01,West,Corporate,Furniture,Tables,Tables Item 28,964.95,3,0.3,170.32
ORD-1530,2024-05-03,South,Corporate,Office Supplies,Art,Art Item 3,1748.62,7,0.0,682.75
ORD-1531,2023-11-26,Central,Consumer,Office Supplies,Paper,Paper Item 2,1538.86,9,0.0,77.96
ORD-1532,2024-12-11,West,Consumer,Office Supplies,Binders,Binders Item 9,848.5,6,0.1,205.8
ORD-1533,2023-03-08,Central,Consumer,Furniture,Furnishings,Furnishings Item 19,485.17,1,0.1,-64.87
ORD-1534,2023-05-18,South,Home Office,Technology,Machines,Machines Item 23,715.7,6,0.2,-19.79
ORD-1535,2023-08-22,South,Consumer,Furniture,Tables,Tables Item 14,599.65,4,0.0,-35.88
ORD-1536,2024-01-11,West,Consumer,Office Supplies,Binders,Binders Item 41,93.77,1,0.2,-17.75
ORD-1537,2023-04-21,East,Home Office,Technology,Phones,Phones Item 45,1975.57,1,0.0,111.94
ORD-1538,2023-05-07,South,Corporate,Furniture,Furnishings,Furnishings Item 31,774.81,9,0.1,161.0
ORD-1539,2024-12-03,West,Home Office,Office Supplies,Paper,Paper Item 27,444.33,1,0.1,164.39
ORD-1540,2024-09-12,Central,Home Office,Office Supplies,Binders,Binders Item 7,1574.83,3,0.2,-230.48
ORD-1541,2023-04-19,Central,Consumer,Office Supplies,Binders,Binders Item 39,840.99,8,0.0,275.4
ORD-1542,2024-12-21,West,Corporate,Furniture,Bookcases,Bookcases Item 11,1890.02,7,0.1,152.03
ORD-1543,2024-05-07,West,Home Office,Furniture,Furnishings,Furnishings Item 1,1230.69,6,0.0,-122.8
ORD-1544,2024-11-16,East,Home Office,Furniture,Chairs,Chairs Item 6,1982.43,8,0.0,-120.92
ORD-1545,2024-10-21,East,Corporate,Office Supplies,Binders,Binders Item 19,1886.04,4,0.2,357.95
ORD-1546,2023-06-28,East,Consumer,Technology,Copiers,Copiers Item 24,1219.4,1,0.1,131.22
ORD-1547,2023-04-29,South,Home Office,Office Supplies,Storage,Storage Item 1,469.03,2,0.0,-44.13
ORD-1548,2024-03-24,Central,Corporate,Furniture,Tables,Tables Item 47,448.77,10,0.1,-39.55
ORD-1549,2023-04-27,Central,Consumer,Furniture,Bookcases,Bookcases Item 30,1561.37,7,0.2,
ORD-1550,2024-10-26,South,Corporate,Technology,Copiers,Copiers Item 9,125.11,3,0.0,47.72
ORD-1551,2024-03-02,West,Consumer,Office Supplies,Binders,Binders Item 37,1768.73,10,0.2,630.82
ORD-1552,2024-01-24,West,Home Office,Office Supplies,Art,Art Item 2,1989.87,6,0.3,-190.36
ORD-1553,2023-04-26,South,Corporate,Office Supplies,Paper,Paper Item 3,798.52,7,0.2,203.58
ORD-1554,2024-12-22,Central,Consumer,Furniture,Bookcases,Bookcases Item 47,1395.08,9,0.3,-150.2
ORD-1555,2024-06-19,Central,Home Office,Office Supplies,Paper,Paper Item 28,1633.51,10,0.0,
ORD-1556,2024-11-10,South,Corporate,Office Supplies,Paper,Paper Item 36,455.4,7,0.0,55.64
ORD-1557,2023-06-10,East,Home Office,Office Supplies,Binders,Binders Item 32,1189.95,9,0.2,176.17
ORD-1558,2023-09-04,South,Corporate,Furniture,Chairs,Chairs Item 4,192.06,6,0.1,62.7
ORD-1559,2023-08-29,South,Corporate,Office Supplies,Paper,Paper Item 29,538.54,2,0.2,-65.86
ORD-1560,2024-04-02,East,Corporate,Office Supplies,Art,Art Item 32,1778.61,6,0.0,664.12
ORD-1561,2024-02-27,East,Corporate,Office Supplies,Binders,Binders Item 36,1725.63,1,0.3,493.03
ORD-1562,2024-07-29,Central,Home Office,Furniture,Chairs,Chairs Item 22,1313.93,4,0.2,171.49
ORD-1563,2023-12-06,West,Corporate,Technology,Phones,Phones Item 39,183.1,9,0.3,8.25
ORD-1564,2023-04-10,South,Consumer,Technology,Machines,Machines Item 22,751.65,4,0.0,-33.18
ORD-1565,2023-04-19,Central,Home Office,Technology,Machines,Machines Item 32,1449.61,1,0.0,141.37
ORD-1566,2024-09-17,East,Corporate,Furniture,Furnishings,Furnishings Item 8,171.28,4,0.0,-11.63
ORD-1567,2023-12-13,South,Consumer,Technology,Accessories,Accessories Item 3,1369.68,2,0.2,-211.37
ORD-1568,2024-11-05,South,Corporate,Office Supplies,Binders,Binders Item 9,1703.9,10,0.3,165.43
ORD-1569,2024-03-19,East,Home Office,Technology,Phones,Phones Item 33,966.37,10,0.2,150.22
ORD-1570,2024-02-01,West,Consumer,Furniture,Tables,Tables Item 21,1651.12,10,0.3,14.34
ORD-1571,2024-12-10,South,Home Office,Office Supplies,Art,Art Item 26,1359.25,4,0.1,189.53
ORD-1572,2023-05-22,South,Consumer,Technology,Machines,Machines Item 45,541.39,7,0.3,177.13
ORD-1573,2024-07-20,Central,Home Office,Office Supplies,Storage,Storage Item 14,1596.88,4,0.0,311.51
ORD-1574,2023-05-16,Central,Home Office,Office Supplies,Storage,Storage Item 35,1702.66,3,0.3,
ORD-1575,2024-07-29,East,Corporate,Office Supplies,Storage,Storage Item 37,1419.64,8,0.3,429.03
ORD-1576,2023-01-14,Central,Corporate,Office Supplies,Art,Art Item 2,1397.97,9,0.0,290.9
ORD-1577,2023-02-27,East,Home Office,Technology,Accessories,Accessories Item 49,1241.04,4,0.1,312.28
ORD-1578,2023-03-05,Central,Consumer,Furniture,Bookcases,Bookcases Item 49,325.62,5,0.0,106.97
ORD-1579,2023-04-15,Central,Corporate,Office Supplies,Binders,Binders Item 15,1744.97,10,0.3,-318.37
ORD-1580,2024-12-13,West,Home Office,Office Supplies,Art,Art Item 25,1653.38,5,0.0,-202.83
ORD-1581,2023-02-25,Central,Home Office,Technology,Copiers,Copiers Item 13,676.89,1,0.1,166.59
ORD-1582,2024-12-22,West,Home Office,Office Supplies,Art,Art Item 35,329.91,6,0.3,95.93
ORD-1583,2024-04-04,West,Corporate,Office Supplies,Paper,Paper Item 12,1665.95,3,0.0,174.06
ORD-1584,2024-03-14,South,Consumer,Furniture,Chairs,Chairs Item 17,22.71,5,0.3,-0.63
ORD-1585,2023-12-05,Central,Consumer,Furniture,Tables,Tables Item 3,1237.68,8,0.0,481.1
ORD-1586,2024-09-22,East,Home Office,Furniture,Bookcases,Bookcases Item 37,1267.31,5,0.2,-55.91
ORD-1587,2023-11-22,East,Home Office,Office Supplies,Storage,Storage Item 12,1271.67,9,0.0,157.68
ORD-1588,2024-07-10,West,Corporate,Office Supplies,Binders,Binders Item 6,1561.89,9,0.2,-212.12
ORD-1589,2023-12-06,West,Home Office,Technology,Accessories,Accessories Item 19,1524.45,6,0.1,190.19
ORD-1590,2024-11-15,East,Consumer,Furniture,Furnishings,Furnishings Item 16,1926.35,6,0.2,9.87
ORD-1591,2023-11-25,East,Home Office,Office Supplies,Paper,Paper Item 25,1268.92,7,0.0,455.82
ORD-1592,2024-01-19,East,Home Office,Technology,Machines,Machines Item 29,213.99,9,0.3,77.54
ORD-1593,2023-07-17,Central,Home Office,Technology,Phones,Phones Item 6,1378.89,6,0.3,-219.65
ORD-1594,2023-03-09,East,Home Office,Furniture,Tables,Tables Item 44,608.92,4,0.0,136.95
ORD-1595,2024-12-20,West,Home Office,Technology,Phones,Phones Item 48,144.03,7,0.0,21.5
ORD-1596,2023-12-06,East,Corporate,Office Supplies,Paper,Paper Item 5,698.31,1,0.0,120.49
ORD-1597,2023-03-14,Central,Home Office,Furniture,Tables,Tables Item 17,101.03,10,0.0,32.62
ORD-1598,2024-02-19,South,Home Office,Technology,Copiers,Copiers Item 2,1947.24,7,0.1,742.53
ORD-1599,2024-09-25,East,Home Office,Technology,Phones,Phones Item 3,1501.81,2,0.3,-183.14
ORD-1600,2023-04-19,Central,Home Office,Office Supplies,Binders,Binders Item 39,1518.94,5,0.1,-281.38
ORD-1601,2024-02-09,South,Corporate,Furniture,Bookcases,Bookcases Item 11,54.03,1,0.2,-0.32
ORD-1602,2024-02-05,West,Home Office,Office Supplies,Paper,Paper Item 41,982.4,9,0.1,257.63
ORD-1603,2024-07-20,Central,Consumer,Furniture,Bookcases,Bookcases Item 8,1369.76,9,0.0,92.52
ORD-1604,2024-07-14,South,Home Office,Furniture,Chairs,Chairs Item 14,554.52,2,0.1,220.85
ORD-1605,2024-10-23,West,Corporate,Office Supplies,Storage,Storage Item 11,858.1,9,0.0,60.78
ORD-1606,2023-04-28,Central,Consumer,Furniture,Tables,Tables Item 4,335.61,3,0.3,92.93
ORD-1607,2024-11-18,East,Corporate,Office Supplies,Art,Art Item 7,1390.43,2,0.1,-93.91
ORD-1608,2023-05-12,Central,Corporate,Furniture,Furnishings,Furnishings Item 19,173.94,4,0.0,36.23
ORD-1609,2024-05-12,West,Corporate,Office Supplies,Binders,Binders Item 40,1312.48,8,0.1,-47.31
ORD-1610,2024-08-03,West,Home Office,Office Supplies,Storage,Storage Item 28,1902.22,6,0.1,-208.04
ORD-1611,2023-08-15,Central,Consumer,Furniture,Chairs,Chairs Item 24,870.35,7,0.1,318.7
ORD-1612,2024-04-01,South,Corporate,Furniture,Bookcases,Bookcases Item 32,845.26,6,0.1,154.78
ORD-1613,2024-09-13,West,Home Office,Office Supplies,Binders,Binders Item 9,801.21,2,0.1,-28.42
ORD-1614,2024-10-03,Central,Home Office,Office Supplies,Paper,Paper Item 2,1968.12,2,0.0,89.75
ORD-1615,2023-08-06,South,Home Office,Office Supplies,Binders,Binders Item 17,1789.26,1,0.3,-110.98
ORD-1616,2024-02-06,West,Corporate,Office Supplies,Art,Art Item 47,434.08,4,0.3,-78.71
ORD-1617,2024-06-06,South,Home Office,Technology,Accessories,Accessories Item 24,1306.82,2,0.2,27.59
ORD-1618,2024-12-01,West,Home Office,Office Supplies,Binders,Binders Item 9,1730.07,3,0.3,145.2
ORD-1619,2024-08-02,West,Home Office,Technology,Accessories,Accessories Item 23,1936.7,3,0.2,
ORD-1620,2023-03-06,South,Consumer,Furniture,Tables,Tables Item 15,1738.56,5,0.1,462.38
ORD-1621,2024-04-25,Central,Corporate,Furniture,Tables,Tables Item 3,1544.13,8,0.0,473.85
ORD-1622,2024-06-17,East,Home Office,Office Supplies,Storage,Storage Item 38,1524.44,5,0.1,267.89
ORD-1623,2024-01-23,South,Home Office,Office Supplies,Paper,Paper Item 42,271.18,6,0.3,-48.94
ORD-1624,2024-06-12,South,Consumer,Furniture,Bookcases,Bookcases Item 23,1842.49,7,0.1,313.21
ORD-1625,2023-05-23,East,Home Office,Technology,Copiers,Copiers Item 15,1595.11,8,0.0,141.83
ORD-1626,2023-07-11,West,Consumer,Furniture,Bookcases,Bookcases Item 39,243.44,3,0.1,-30.4
ORD-1627,2023-12-05,West,Corporate,Office Supplies,Binders,Binders Item 44,1374.27,2,0.2,79.96
ORD-1628,2023-06-15,West,Home Office,Technology,Copiers,Copiers Item 16,409.04,7,0.0,38.84
ORD-1629,2024-10-06,West,Consumer,Furniture,Tables,Tables Item 37,137.78,9,0.0,20.55
ORD-1630,2023-07-04,West,Corporate,Furniture,Chairs,Chairs Item 39,545.3,9,0.2,151.89
ORD-1631,2023-08-10,Central,Consumer,Office Supplies,Binders,Binders Item 31,627.62,8,0.3,45.9
ORD-1632,2024-09-07,West,Corporate,Technology,Accessories,Accessories Item 50,33.12,3,0.3,-5.18
ORD-1633,2024-12-03,West,Home Office,Furniture,Bookcases,Bookcases Item 39,791.06,6,0.2,69.58
ORD-1634,2024-01-30,West,Corporate,Office Supplies,Binders,Binders Item 2,1204.04,3,0.0,-30.1
ORD-1635,2023-04-09,West,Home Office,Furniture,Furnishings,Furnishings Item 40,1393.01,3,0.2,440.29
ORD-1636,2024-05-08,East,Consumer,Office Supplies,Binders,Binders Item 35,1561.9,3,0.3,-275.25
ORD-1637,2023-02-14,South,Corporate,Furniture,Furnishings,Furnishings Item 15,966.21,9,0.2,-132.41
ORD-1638,2024-12-14,Central,Home Office,Technology,Copiers,Copiers Item 28,491.67,10,0.0,192.73
ORD-1639,2023-03-27,South,Consumer,Furniture,Bookcases,Bookcases Item 35,293.57,5,0.3,29.16
ORD-1640,2024-12-27,West,Consumer,Technology,Machines,Machines Item 34,1240.13,1,0.3,274.66
ORD-1641,2023-07-30,South,Home Office,Furniture,Chairs,Chairs Item 24,1123.7,6,0.2,-218.15
ORD-1642,2024-08-22,South,Home Office,Furniture,Tables,Tables Item 35,659.66,5,0.1,72.98
ORD-1643,2024-02-11,Central,Home Office,Technology,Machines,Machines Item 36,184.85,4,0.2,1.92
ORD-1644,2024-07-26,West,Corporate,Office Supplies,Art,Art Item 17,76.07,9,0.2,-11.63
ORD-1645,2023-05-22,South,Home Office,Technology,Machines,Machines Item 29,799.88,2,0.0,-96.28
ORD-1646,2024-06-04,East,Consumer,Office Supplies,Paper,Paper Item 36,1139.41,7,0.1,243.47
ORD-1647,2024-10-13,West,Corporate,Office Supplies,Binders,Binders Item 10,1603.17,1,0.0,-128.11
ORD-1648,2023-09-27,East,Consumer,Technology,Copiers,Copiers Item 6,343.29,4,0.1,-47.12
ORD-1649,2024-09-20,South,Corporate,Office Supplies,Binders,Binders Item 46,1276.5,9,0.1,285.79
ORD-1650,2024-05-21,West,Home Office,Office Supplies,Binders,Binders Item 13,72.86,8,0.0,26.36
ORD-1651,2024-09-05,West,Consumer,Office Supplies,Storage,Storage Item 45,113.42,9,0.3,14.15
ORD-1652,2023-09-02,East,Corporate,Furniture,Tables,Tables Item 6,1421.03,1,0.0,458.4
ORD-1653,2024-02-09,Central,Home Office,Technology,Copiers,Copiers Item 13,1431.03,7,0.3,402.17
ORD-1654,2024-07-16,East,Consumer,Office Supplies,Binders,Binders Item 38,685.51,5,0.3,198.04
ORD-1655,2024-09-12,Central,Consumer,Technology,Machines,Machines Item 26,169.43,4,0.2,57.08
ORD-1656,2024-02-21,Central,Consumer,Office Supplies,Binders,Binders Item 36,1099.71,9,0.0,319.33
ORD-1657,2024-06-09,Central,Consumer,Furniture,Bookcases,Bookcases Item 37,910.11,5,0.3,169.41
ORD-1658,2024-05-10,South,Home Office,Technology,Copiers,Copiers Item 50,1057.54,4,0.1,252.7
ORD-1659,2023-04-30,East,Corporate,Technology,Copiers,Copiers Item 25,172.44,5,0.0,-28.24
ORD-1660,2024-02-27,West,Corporate,Office Supplies,Paper,Paper Item 35,501.74,6,0.3,-52.32
ORD-1661,2023-04-06,West,Corporate,Furniture,Bookcases,Bookcases Item 5,1744.85,7,0.1,-119.47
ORD-1662,2023-12-29,South,Corporate,Office Supplies,Paper,Paper Item 18,1951.97,4,0.3,4.17
ORD-1663,2023-07-24,South,Home Office,Furniture,Tables,Tables Item 17,372.41,4,0.0,101.97
ORD-1664,2024-09-25,West,Consumer,Furniture,Tables,Tables Item 50,1320.83,6,0.0,130.65
ORD-1665,2024-11-10,East,Home Office,Furniture,Chairs,Chairs Item 1,1115.17,8,0.3,258.19
ORD-1666,2024-09-27,South,Corporate,Office Supplies,Binders,Binders Item 37,464.62,6,0.2,184.83
ORD-1667,2023-10-14,West,Home Office,Technology,Copiers,Copiers Item 49,1949.84,7,0.0,370.85
ORD-1668,2024-03-09,East,Home Office,Office Supplies,Paper,Paper Item 3,407.09,8,0.3,
ORD-1669,2023-06-28,South,Home Office,Office Supplies,Storage,Storage Item 45,153.67,8,0.0,-27.91
ORD-1670,2023-01-09,Central,Home Office,Office Supplies,Art,Art Item 25,522.79,1,0.0,40.55
ORD-1671,2024-09-19,Central,Corporate,Office Supplies,Binders,Binders Item 36,1737.86,5,0.0,410.66
ORD-1672,2024-09-19,Central,Corporate,Technology,Accessories,Accessories Item 12,1487.99,6,0.1,82.28
ORD-1673,2024-12-18,West,Corporate,Technology,Copiers,Copiers Item 26,698.41,6,0.1,15.8
ORD-1674,2023-05-15,West,Home Office,Technology,Copiers,Copiers Item 7,1975.42,10,0.0,-347.54
ORD-1675,2024-03-18,West,Home Office,Office Supplies,Storage,Storage Item 10,1735.39,7,0.0,255.46
ORD-1676,2023-06-30,South,Consumer,Office Supplies,Paper,Paper Item 9,882.84,7,0.2,207.6
ORD-1677,2023-09-14,South,Corporate,Office Supplies,Storage,Storage Item 4,978.47,9,0.3,317.08
ORD-1678,2023-08-09,West,Consumer,Technology,Phones,Phones Item 41,1802.4,5,0.2,95.59
ORD-1679,2024-01-05,Central,Corporate,Furniture,Furnishings,Furnishings Item 36,560.89,6,0.3,87.17
ORD-1680,2023-05-05,East,Corporate,Technology,Machines,Machines Item 13,1825.6,6,0.3,-134.37
ORD-1681,2023-11-29,Central,Corporate,Office Supplies,Paper,Paper Item 50,1249.7,9,0.2,223.62
ORD-1682,2024-09-20,East,Corporate,Office Supplies,Art,Art Item 41,1468.89,5,0.2,-177.82
ORD-1683,2024-10-08,Central,Corporate,Furniture,Tables,Tables Item 26,1434.49,10,0.3,495.5
ORD-1684,2023-08-22,West,Corporate,Furniture,Chairs,Chairs Item 42,367.57,6,0.1,-21.13
ORD-1685,2024-03-31,South,Corporate,Technology,Machines,Machines Item 34,1943.08,6,0.3,-177.62
ORD-1686,2023-01-24,West,Consumer,Technology,Copiers,Copiers Item 43,1710.23,3,0.0,163.1
ORD-1687,2024-02-11,West,Consumer,Technology,Phones,Phones Item 5,501.99,2,0.0,161.87
ORD-1688,2024-06-20,East,Corporate,Technology,Phones,Phones Item 17,896.16,2,0.0,97.58
ORD-1689,2024-02-04,East,Home Office,Office Supplies,Paper,Paper Item 16,724.87,5,0.0,112.91
ORD-1690,2023-05-10,South,Home Office,Office Supplies,Storage,Storage Item 11,335.41,3,0.3,11.62
ORD-1691,2024-05-02,Central,Corporate,Furniture,Chairs,Chairs Item 18,1939.13,8,0.3,-87.49
ORD-1692,2024-07-06,West,Home Office,Office Supplies,Art,Art Item 39,1316.91,3,0.3,-6.43
ORD-1693,2024-05-08,Central,Corporate,Technology,Copiers,Copiers Item 6,1549.21,9,0.0,-188.19
ORD-1694,2023-09-24,Central,Corporate,Technology,Machines,Machines Item 1,1939.94,3,0.1,140.21
ORD-1695,2024-04-25,Central,Corporate,Furniture,Tables,Tables Item 45,479.74,9,0.0,-74.79
ORD-1696,2024-03-16,Central,Consumer,Technology,Copiers,Copiers Item 15,347.82,5,0.3,38.91
ORD-1697,2024-07-28,West,Corporate,Furniture,Bookcases,Bookcases Item 16,680.64,7,0.2,202.37
ORD-1698,2023-09-27,South,Consumer,Furniture,Furnishings,Furnishings Item 41,867.47,2,0.2,-44.04
ORD-1699,2024-06-28,Central,Home Office,Furniture,Bookcases,Bookcases Item 13,1238.12,5,0.2,277.42
ORD-1700,2023-04-24,West,Corporate,Furniture,Tables,Tables Item 29,342.41,8,0.3,-34.05
ORD-1701,2023-01-20,West,Corporate,Technology,Copiers,Copiers Item 35,82.98,3,0.0,20.07
ORD-1702,2023-10-03,East,Corporate,Furniture,Tables,Tables Item 47,1330.97,3,0.2,112.84
ORD-1703,2023-01-16,East,Consumer,Furniture,Tables,Tables Item 22,1689.9,8,0.0,478.92
ORD-1704,2024-04-19,South,Corporate,Technology,Machines,Machines Item 6,1174.86,1,0.1,377.09
ORD-1705,2023-03-15,Central,Corporate,Furniture,Chairs,Chairs Item 12,419.62,9,0.2,-55.75
ORD-1706,2023-05-05,South,Consumer,Furniture,Bookcases,Bookcases Item 50,546.8,4,0.2,-90.63
ORD-1707,2024-04-16,East,Consumer,Technology,Accessories,Accessories Item 43,1067.03,2,0.3,386.23
ORD-1708,2023-11-16,South,Home Office,Furniture,Furnishings,Furnishings Item 41,88.29,6,0.0,-11.19
ORD-1709,2024-05-07,East,Corporate,Office Supplies,Binders,Binders Item 24,909.88,5,0.0,327.85
ORD-1710,2024-10-10,East,Consumer,Furniture,Tables,Tables Item 1,639.15,7,0.1,66.69
ORD-1711,2023-09-06,East,Corporate,Furniture,Bookcases,Bookcases Item 38,92.73,1,0.0,-10.29
ORD-1712,2023-04-02,West,Corporate,Office Supplies,Art,Art Item 32,1973.39,4,0.0,748.06
ORD-1713,2023-12-31,East,Consumer,Furniture,Bookcases,Bookcases Item 7,19.83,3,0.3,7.36
ORD-1714,2024-07-25,West,Corporate,Furniture,Furnishings,Furnishings Item 47,1281.85,6,0.2,411.15
ORD-1715,2023-05-18,South,Corporate,Furniture,Chairs,Chairs Item 32,914.93,5,0.0,100.05
ORD-1716,2024-12-14,Central,Home Office,Office Supplies,Art,Art Item 37,982.8,8,0.0,196.68
ORD-1717,2024-04-24,Central,Home Office,Furniture,Bookcases,Bookcases Item 36,287.91,5,0.3,-52.4
ORD-1718,2023-10-30,West,Corporate,Furniture,Chairs,Chairs Item 24,622.78,5,0.3,138.76
ORD-1719,2023-07-09,South,Home Office,Technology,Phones,Phones Item 24,411.69,1,0.3,
ORD-1720,2023-03-06,Central,Home Office,Office Supplies,Paper,Paper Item 13,1940.12,9,0.2,-278.72
ORD-1721,2023-10-17,West,Home Office,Office Supplies,Art,Art Item 42,1348.48,6,0.2,89.34
ORD-1722,2024-11-05,East,Home Office,Technology,Phones,Phones Item 9,1737.6,2,0.0,-162.83
ORD-1723,2024-05-12,West,Consumer,Furniture,Chairs,Chairs Item 3,1388.33,4,0.0,420.48
ORD-1724,2024-09-30,South,Home Office,Office Supplies,Art,Art Item 4,1889.78,10,0.1,396.76
ORD-1725,2023-08-02,East,Consumer,Technology,Accessories,Accessories Item 30,999.38,8,0.0,170.6
ORD-1726,2024-03-01,Central,Home Office,Office Supplies,Binders,Binders Item 40,1739.12,6,0.0,247.59
ORD-1727,2023-03-21,East,Corporate,Technology,Phones,Phones Item 7,70.47,4,0.3,25.27
ORD-1728,2023-07-17,South,Consumer,Furniture,Tables,Tables Item 37,1382.16,9,0.0,284.6
ORD-1729,2023-04-19,South,Home Office,Office Supplies,Paper,Paper Item 44,439.19,10,0.1,85.79
ORD-1730,2023-07-04,East,Consumer,Technology,Copiers,Copiers Item 33,793.79,9,0.2,151.41
ORD-1731,2023-11-19,South,Corporate,Technology,Accessories,Accessories Item 24,222.12,9,0.1,43.25
ORD-1732,2023-09-04,Central,Home Office,Technology,Copiers,Copiers Item 14,1998.83,10,0.3,-341.95
ORD-1733,2024-04-03,Central,Corporate,Technology,Machines,Machines Item 47,1954.58,7,0.0,86.28
ORD-1734,2023-05-19,East,Home Office,Furniture,Bookcases,Bookcases Item 20,1742.8,5,0.0,469.56
ORD-1735,2024-12-07,Central,Consumer,Furniture,Tables,Tables Item 33,1138.36,5,0.3,276.7
ORD-1736,2024-04-16,East,Consumer,Office Supplies,Paper,Paper Item 9,1758.25,6,0.0,74.7
ORD-1737,2023-09-20,West,Consumer,Technology,Machines,Machines Item 37,660.8,5,0.0,132.53
ORD-1738,2023-11-29,East,Home Office,Technology,Accessories,Accessories Item 32,1617.61,8,0.0,416.33
ORD-1739,2024-08-13,Central,Consumer,Office Supplies,Binders,Binders Item 50,1597.65,7,0.0,98.02
ORD-1740,2024-03-02,Central,Corporate,Furniture,Bookcases,Bookcases Item 48,1637.49,2,0.0,-209.39
ORD-1741,2023-11-09,South,Consumer,Office Supplies,Binders,Binders Item 21,1093.53,9,0.0,-214.93
ORD-1742,2024-12-15,Central,Home Office,Office Supplies,Paper,Paper Item 4,655.93,4,0.0,13.04
ORD-1743,2024-08-12,South,Home Office,Office Supplies,Art,Art Item 15,798.38,9,0.0,173.47
ORD-1744,2023-05-16,South,Consumer,Technology,Machines,Machines Item 31,783.23,6,0.0,54.21
ORD-1745,2023-03-29,South,Corporate,Office Supplies,Binders,Binders Item 28,482.71,7,0.3,11.56
ORD-1746,2024-07-26,West,Corporate,Office Supplies,Paper,Paper Item 26,462.27,4,0.2,-72.15
ORD-1747,2023-03-15,West,Consumer,Office Supplies,Paper,Paper Item 21,1210.86,5,0.2,243.3
ORD-1748,2024-02-28,East,Home Office,Office Supplies,Binders,Binders Item 23,1242.79,7,0.1,97.06
ORD-1749,2024-11-02,Central,Home Office,Furniture,Bookcases,Bookcases Item 11,765.77,1,0.1,243.52
ORD-1750,2023-02-15,West,Corporate,Technology,Copiers,Copiers Item 44,1042.97,4,0.0,91.27
ORD-1751,2023-02-25,East,Consumer,Technology,Accessories,Accessories Item 10,61.03,4,0.3,0.29
ORD-1752,2023-04-24,Central,Home Office,Technology,Phones,Phones Item 31,766.59,5,0.2,30.12
ORD-1753,2024-07-04,West,Home Office,Furniture,Bookcases,Bookcases Item 35,1164.54,4,0.0,139.93
ORD-1754,2023-05-25,South,Home Office,Office Supplies,Storage,Storage Item 38,1219.73,1,0.2,315.82
ORD-1755,2023-03-03,Central,Consumer,Office Supplies,Binders,Binders Item 45,1627.84,5,0.0,375.83
ORD-1756,2024-11-01,East,Corporate,Office Supplies,Storage,Storage Item 25,1911.49,1,0.0,-361.39
ORD-1757,2023-01-20,Central,Consumer,Office Supplies,Storage,Storage Item 15,399.6,5,0.2,-78.11
ORD-1758,2024-09-03,Central,Corporate,Technology,Phones,Phones Item 12,1298.47,9,0.0,439.95
ORD-1759,2023-09-11,East,Consumer,Furniture,Furnishings,Furnishings Item 22,494.53,9,0.1,176.16
ORD-1760,2023-12-22,West,Consumer,Technology,Copiers,Copiers Item 41,129.93,6,0.1,46.86
ORD-1761,2024-10-02,Central,Consumer,Technology,Accessories,Accessories Item 2,709.73,5,0.2,-98.76
ORD-1762,2023-12-16,West,Consumer,Office Supplies,Storage,Storage Item 6,976.88,7,0.0,-44.87
ORD-1763,2023-09-04,West,Corporate,Office Supplies,Art,Art Item 28,576.9,10,0.0,-9.01
ORD-1764,2023-05-15,South,Home Office,Technology,Machines,Machines Item 38,1608.02,4,0.0,198.59
ORD-1765,2024-12-06,West,Corporate,Office Supplies,Paper,Paper Item 28,629.5,9,0.0,104.62
ORD-1766,2024-07-24,Central,Consumer,Furniture,Tables,Tables Item 12,1435.14,9,0.0,-52.28
ORD-1767,2024-02-28,East,Corporate,Technology,Accessories,Accessories Item 29,832.96,7,0.1,-105.68
